발전구분, 호기, 일자, 1시 발전량(KWh), 2시 발전량(KWh),3시 발전량(KWh),4시 발전량(KWh),5시 발전량(KWh),6시 발전량(KWh),7시 발전량(KWh),8시 발전량(KWh),9시 발전량(KWh),10시 발전량(KWh),11시 발전량(KWh),12시 발전량(KWh),13시 발전량(KWh),14시 발전량(KWh),15시 발전량(KWh),16시 발전량(KWh),17시 발전량(KWh),18시 발전량(KWh),19시 발전량(KWh),20시 발전량(KWh),21시 발전량(KWh),22시 발전량(KWh),23시 발전량(KWh),24시 발전량(KWh),총량(KW),평균(KW),최대(시간별),최소(시간별),최대,최소
영동태양광, 1, 2025-01-23 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16.512, 20.448, 20.16, 21.312, 22.944, 564.96, 585.6, 432, 582.624, 687.168, 685.344, 405.504, 0, 0, 0, 4044.576, 169, 687.16, 16.512, 687.168, 0, 
삼천포태양광#5, 1, 2025-01-23 00:00:00, 0, 0, 0, 0, 0, 0, 0, 1.268, 167.686, 194.324, 225.135, 200.397, 352.525, 1621.186, 2124.193, 1507.418, 2522.573, 2520.016, 2477.85, 735.315, 0, 0, 0, 0, 14649.886, 610, 2522.57, 1.268, 2522.573, 0, 
삼천포태양광#5, 2, 2025-01-23 00:00:00, 0, 0, 0, 0, 0, 0, 0, 1.889, 260.772, 287.332, 285.238, 312.33, 590.99, 3265.761, 3615.432, 2576.975, 4263.584, 3892.089, 3765.357, 1454.908, 0, 0, 0, 0, 24572.657, 1024, 4263.58, 1.88, 4263.584, 0, 
광양항세방태양광, 1, 2025-01-23 00:00:00, 0, 0, 0, 0, 0, 0, 0, 2.4, 127.2, 410.4, 748.8, 1012.8, 1135.2, 1118.4, 996, 705.6, 326.4, 43.2, 0, 0, 0, 0, 0, 0, 6626.4, 276, 1135.2, 2.4, 1135.2, 0, 
두산엔진MG태양광, 1, 2025-01-23 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.36, 3.96, 8.76, 18.54, 28.98, 36.54, 38.88, 37.44, 29.04, 16.2, 1.74, 0, 0, 0, 0, 0, 0, 220.44, 9, 38.88, 0.36, 38.88, 0, 
삼천포태양광, 1, 2025-01-23 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 5.124, 17.424, 28.908, 36.42, 36.612, 37.8, 32.532, 23.076, 8.808, 0.228, 0, 0, 0, 0, 0, 0, 226.932, 9, 37.8, 0.228, 37.8, 0, 
삼천포태양광, 2, 2025-01-23 00:00:00, 0, 0, 0, 0, 0, 0, 0, 2.976, 62.688, 249.12, 468, 573.504, 603.072, 589.152, 497.664, 351.552, 141.792, 12.48, 0, 0, 0, 0, 0, 0, 3552, 148, 603.07, 2.976, 603.072, 0, 
삼천포태양광, 3, 2025-01-23 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.504, 16.524, 67.896, 158.22, 190.8, 198.828, 191.916, 157.212, 106.488, 25.668, 2.052, 0, 0, 0, 0, 0, 0, 1116.108, 47, 198.82, 0.504, 198.828, 0, 
삼천포태양광, 4, 2025-01-23 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.371, 65.017, 95.208, 94.326, 94.368, 112.817, 226.533, 899.731, 659.527, 1185.895, 1184.414, 1162.64, 139.377, 0, 0, 0, 0, 5920.224, 247, 1185.89, 0.371, 1185.895, 0, 
구미태양광, 1, 2025-01-23 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 25.744, 179.56, 367.075, 485.384, 554.517, 559.507, 525.23, 407.861, 246.669, 31.891, 0, 0, 0, 0, 0, 0, 3383.438, 141, 559.5, 25.744, 559.507, 0, 
삼천포태양광#6, 1, 2025-01-23 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 44.629, 86.063, 84.214, 83.273, 84.164, 368.359, 446.322, 293.393, 532.948, 635.033, 56.096, 0, 0, 0, 0, 0, 2714.494, 113, 635.03, 44.629, 635.033, 0, 
영흥태양광#5, 1, 2025-01-23 00:00:00, 0, 0, 0, 0, 0, 0, 0, 2.411, 279.621, 1448.726, 2198.4, 2567.211, 2774.516, 2760.053, 2473.2, 1930.832, 942.516, 62.674, 0, 0, 0, 0, 0, 0, 17440.16, 727, 2774.51, 2.41, 2774.516, 0, 
영흥태양광 #3, 1, 2025-01-23 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 79.44, 89.52, 85.92, 84, 80.88, 582.24, 1664.4, 1172.4, 2292.48, 2304.96, 1924.8, 0, 0, 0, 0, 0, 10361.04, 432, 2304.96, 79.44, 2304.96, 0, 
영흥태양광 #3, 2, 2025-01-23 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 39.36, 42.048, 35.712, 33.024, 483.36, 872.64, 784.032, 615.84, 854.784, 891.36, 671.04, 0, 0, 0, 0, 0, 5323.2, 222, 891.36, 33.024, 891.36, 0, 
영흥태양광 #3, 3, 2025-01-23 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 37.2, 52.8, 44.4, 42, 571.44, 926.16, 824.28, 645.6, 1008.12, 1012.92, 438, 0, 0, 0, 0, 0, 5602.92, 233, 1012.92, 37.2, 1012.92, 0, 
영흥태양광, 1, 2025-01-23 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 29.03, 235.699, 488.832, 632.371, 688.781, 652.378, 553.651, 407.002, 175.488, 15.13, 0, 0, 0, 0, 0, 0, 3878.362, 162, 688.78, 15.13, 688.781, 0, 
예천태양광, 1, 2025-01-23 00:00:00, 0, 0, 0, 0, 0, 0, 0, 1.08, 213.66, 761.04, 1167.3, 1384.2, 1448.28, 1398.42, 1238.76, 969.12, 482.22, 15.48, 0, 0, 0, 0, 0, 0, 9079.56, 378, 1448.28, 1.08, 1448.28, 0, 
여수태양광, 1, 2025-01-23 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 573.71, 573.71, 24, 573.71, 573.71, 573.71, 0, 
영흥태양광, 2, 2025-01-23 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 33.848, 47.242, 45.141, 47.453, 46.682, 47.507, 144.96, 346.185, 658.24, 686.442, 686.4, 270.72, 0, 0, 0, 0, 3060.82, 128, 686.44, 33.84, 686.442, 0, 
탑선태양광, 1, 2025-01-23 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 339, 339, 14, 339, 339, 339, 0, 
탑선태양광, 3, 2025-01-23 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 342, 342, 14, 342, 342, 342, 0, 
경상대태양광, 1, 2025-01-23 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.288, 57.168, 187.056, 323.28, 419.256, 444.384, 445.896, 391.752, 267.048, 123.48, 14.112, 0, 0, 0, 0, 0, 0, 2673.72, 111, 445.89, 0.288, 445.896, 0, 
고흥만 수상태양광, 1, 2025-01-23 00:00:00, 0, 0, 0, 0, 0, 0, 0, 145.572, 5049.828, 17969.952, 29857.548, 36756.552, 40012.056, 37998.576, 32151.252, 23142, 9088.128, 1410.864, 0, 0, 0, 0, 0, 0, 233582.328, 9733, 40012.05, 145.572, 40012.056, 0, 
영동태양광, 1, 2025-01-22 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17.568, 20.736, 20.448, 20.448, 21.696, 68.64, 519.648, 364.032, 567.648, 686.304, 683.904, 355.2, 0, 0, 0, 3346.272, 139, 686.3, 17.568, 686.304, 0, 
삼천포태양광#5, 1, 2025-01-22 00:00:00, 0, 0, 0, 0, 0, 0, 0, 1.468, 170.499, 192.119, 192.087, 190.489, 219.453, 553.889, 1362.332, 894.218, 2410.521, 2494.813, 2495.23, 435.084, 0, 0, 0, 0, 11612.202, 484, 2495.23, 1.468, 2495.23, 0, 
삼천포태양광#5, 2, 2025-01-22 00:00:00, 0, 0, 0, 0, 0, 0, 0, 6.523, 263.529, 288.007, 285.581, 291.63, 280.191, 2137.586, 2295.473, 1514.874, 4121.473, 3823.38, 3786.015, 1317.884, 0, 0, 0, 0, 20412.146, 851, 4121.47, 6.52, 4121.473, 0, 
광양항세방태양광, 1, 2025-01-22 00:00:00, 0, 0, 0, 0, 0, 0, 0, 2.4, 165.6, 487.2, 825.6, 854.4, 1017.6, 986.4, 756, 528, 163.2, 19.2, 0, 0, 0, 0, 0, 0, 5805.6, 242, 1017.6, 2.4, 1017.6, 0, 
두산엔진MG태양광, 1, 2025-01-22 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.3, 3.48, 8.82, 18.72, 29.16, 33.06, 36, 28.74, 17.4, 5.04, 0.72, 0, 0, 0, 0, 0, 0, 181.44, 8, 36, 0.3, 36, 0, 
삼천포태양광, 1, 2025-01-22 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 5.1, 17.352, 28.536, 31.884, 28.104, 32.16, 20.436, 12.408, 1.812, 0, 0, 0, 0, 0, 0, 0, 177.792, 7, 32.16, 1.812, 32.16, 0, 
삼천포태양광, 2, 2025-01-22 00:00:00, 0, 0, 0, 0, 0, 0, 0, 3.648, 62.688, 245.184, 459.84, 523.968, 436.128, 507.648, 322.848, 210.144, 56.832, 4.224, 0, 0, 0, 0, 0, 0, 2833.152, 118, 523.96, 3.648, 523.968, 0, 
삼천포태양광, 3, 2025-01-22 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.612, 17.856, 67.716, 155.556, 170.676, 139.752, 161.712, 100.512, 62.892, 15.192, 0.468, 0, 0, 0, 0, 0, 0, 892.944, 37, 170.67, 0.468, 170.676, 0, 
삼천포태양광, 4, 2025-01-22 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.913, 68.891, 95.13, 94.609, 94.49, 92.695, 92.463, 257.98, 391.178, 1181.746, 1174.245, 1163.666, 0, 0, 0, 0, 0, 4708.006, 196, 1181.74, 0.913, 1181.746, 0, 
구미태양광, 1, 2025-01-22 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 30.734, 161.337, 295.844, 422.613, 449.877, 485.817, 433.172, 290.131, 125.757, 18.947, 0, 0, 0, 0, 0, 0, 2714.229, 113, 485.81, 18.947, 485.817, 0, 
삼천포태양광#6, 1, 2025-01-22 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 47.673, 85.993, 84.995, 84.36, 82.462, 125.597, 309.918, 187.722, 516.133, 631.201, 7.849, 0, 0, 0, 0, 0, 2163.903, 90, 631.2, 7.849, 631.201, 0, 
영흥태양광#5, 1, 2025-01-22 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 72.316, 171.147, 371.221, 619.505, 1496.937, 1892.263, 1513.811, 670.126, 344.705, 43.389, 0, 0, 0, 0, 0, 0, 7195.42, 300, 1892.26, 43.38, 1892.263, 0, 
영흥태양광 #3, 1, 2025-01-22 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 20.64, 70.8, 99.36, 93.84, 97.2, 90.96, 98.16, 436.8, 2285.28, 1109.04, 0, 0, 0, 0, 0, 0, 4402.08, 183, 2285.28, 20.64, 2285.28, 0, 
영흥태양광 #3, 2, 2025-01-22 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 8.64, 27.552, 50.784, 49.248, 40.8, 41.088, 43.968, 201.024, 825.312, 786.432, 0, 0, 0, 0, 0, 0, 2074.848, 86, 825.31, 8.64, 825.312, 0, 
영흥태양광 #3, 3, 2025-01-22 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29.28, 47.52, 50.52, 45.96, 50.04, 38.52, 198.48, 980.16, 381.12, 0, 0, 0, 0, 0, 0, 1821.6, 76, 980.16, 29.28, 980.16, 0, 
영흥태양광, 1, 2025-01-22 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 4.301, 30.067, 58.291, 105.523, 295.68, 270.413, 302.784, 168.077, 82.022, 6.259, 0, 0, 0, 0, 0, 0, 1323.417, 55, 302.78, 4.301, 302.784, 0, 
예천태양광, 1, 2025-01-22 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 91.62, 445.14, 694.8, 1029.78, 1203.12, 1037.88, 834.66, 553.86, 221.58, 15.84, 0, 0, 0, 0, 0, 0, 6128.28, 255, 1203.12, 15.84, 1203.12, 0, 
여수태양광, 1, 2025-01-22 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 423.97, 423.97, 18, 423.97, 423.97, 423.97, 0, 
영흥태양광, 2, 2025-01-22 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 2.922, 28.013, 49.288, 48.691, 48.442, 49.596, 52.16, 129.263, 647.339, 274.594, 0, 0, 0, 0, 0, 0, 1330.308, 55, 647.33, 2.92, 647.339, 0, 
탑선태양광, 1, 2025-01-22 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 339, 339, 14, 339, 339, 339, 0, 
탑선태양광, 3, 2025-01-22 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 342, 342, 14, 342, 342, 342, 0, 
경상대태양광, 1, 2025-01-22 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 60.768, 193.752, 333.216, 425.16, 389.592, 365.328, 278.136, 185.472, 47.952, 3.888, 0, 0, 0, 0, 0, 0, 2283.264, 95, 425.16, 3.888, 425.16, 0, 
고흥만 수상태양광, 1, 2025-01-22 00:00:00, 0, 0, 0, 0, 0, 0, 0, 218.568, 6826.176, 19594.512, 24982.272, 33216.624, 22207.416, 16231.824, 13444.956, 9144.912, 5076.792, 652.428, 0, 0, 0, 0, 0, 0, 151596.48, 6317, 33216.62, 218.568, 33216.624, 0, 
영동태양광, 1, 2025-01-21 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0.096, 18.72, 20.544, 20.16, 20.832, 22.176, 162.432, 479.616, 306.816, 548.832, 686.4, 684.768, 323.424, 0, 0, 0, 3294.816, 137, 686.4, 0.096, 686.4, 0, 
삼천포태양광#5, 1, 2025-01-21 00:00:00, 0, 0, 0, 0, 0, 0, 0, 1.312, 172.441, 204.116, 225.651, 242.261, 348.745, 2171.56, 2468.108, 1717.67, 2522.08, 2508.274, 2490.082, 706.292, 0, 0, 0, 0, 15778.592, 657, 2522.08, 1.31, 2522.08, 0, 
삼천포태양광#5, 2, 2025-01-21 00:00:00, 0, 0, 0, 0, 0, 0, 0, 1.065, 267.005, 290.909, 283.752, 582.762, 986.659, 4240.854, 4161, 2907.955, 4275.342, 3888.021, 3785.03, 815.827, 0, 0, 0, 0, 26486.181, 1104, 4275.34, 1.06, 4275.342, 0, 
광양항세방태양광, 1, 2025-01-21 00:00:00, 0, 0, 0, 0, 0, 0, 0, 2.4, 144, 470.4, 842.4, 1152, 1303.2, 1310.4, 1147.2, 830.4, 393.6, 64.8, 0, 0, 0, 0, 0, 0, 7660.8, 319, 1310.4, 2.4, 1310.4, 0, 
두산엔진MG태양광, 1, 2025-01-21 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.3, 3.6, 9.12, 18.42, 28.74, 36.72, 41.04, 42.9, 36.24, 20.52, 1.5, 0, 0, 0, 0, 0, 0, 239.1, 10, 42.9, 0.3, 42.9, 0, 
삼천포태양광, 1, 2025-01-21 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 3.024, 17.952, 30.408, 39.528, 42.408, 41.58, 37.14, 26.328, 11.832, 0.384, 0, 0, 0, 0, 0, 0, 250.584, 10, 42.4, 0.38, 42.408, 0, 
삼천포태양광, 2, 2025-01-21 00:00:00, 0, 0, 0, 0, 0, 0, 0, 2.496, 58.176, 261.216, 488.256, 625.152, 664.704, 643.008, 564.768, 393.12, 175.68, 14.496, 0, 0, 0, 0, 0, 0, 3891.072, 162, 664.7, 2.496, 664.704, 0, 
삼천포태양광, 3, 2025-01-21 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.36, 16.02, 64.296, 166.824, 208.836, 223.2, 220.716, 181.944, 115.2, 29.808, 2.628, 0, 0, 0, 0, 0, 0, 1229.832, 51, 223.2, 0.36, 223.2, 0, 
삼천포태양광, 4, 2025-01-21 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.199, 63.691, 95.635, 94.003, 92.988, 97.125, 639.725, 1035.347, 746.831, 1186.998, 1178.391, 1169.247, 126.354, 0, 0, 0, 0, 6526.534, 272, 1186.99, 0.19, 1186.998, 0, 
구미태양광, 1, 2025-01-21 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 26.54, 163.723, 349.285, 471.21, 533.618, 529.135, 481.551, 356.3, 161.77, 22.707, 0, 0, 0, 0, 0, 0, 3095.839, 129, 533.61, 22.7, 533.618, 0, 
삼천포태양광#6, 1, 2025-01-21 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 36.648, 85.764, 83.098, 81.533, 83.615, 448.556, 511.267, 325.655, 537.1, 621.083, 0, 0, 0, 0, 0, 0, 2814.319, 117, 621.08, 36.64, 621.083, 0, 
영흥태양광#5, 1, 2025-01-21 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 69.905, 373.632, 1019.653, 1164.284, 1508.989, 2010.379, 1494.526, 838.863, 388.095, 43.389, 0, 0, 0, 0, 0, 0, 8911.715, 371, 2010.37, 43.38, 2010.379, 0, 
영흥태양광 #3, 1, 2025-01-21 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 19.92, 98.16, 99.12, 93.6, 94.32, 90.72, 95.28, 551.04, 2286.72, 1416.72, 0, 0, 0, 0, 0, 0, 4845.6, 202, 2286.72, 19.92, 2286.72, 0, 
영흥태양광 #3, 2, 2025-01-21 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 12, 48.48, 45.792, 43.776, 40.512, 38.88, 43.872, 245.088, 827.04, 891.744, 457.92, 0, 0, 0, 0, 0, 2695.104, 112, 891.74, 12, 891.744, 0, 
영흥태양광 #3, 3, 2025-01-21 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 7.44, 54.24, 46.56, 48.72, 43.2, 39.96, 497.52, 276.12, 983.76, 1000.2, 199.2, 0, 0, 0, 0, 0, 3196.92, 133, 1000.2, 7.44, 1000.2, 0, 
영흥태양광, 1, 2025-01-21 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 12.71, 105.638, 335.962, 459.187, 532.147, 524.045, 397.018, 210.854, 89.011, 5.03, 0, 0, 0, 0, 0, 0, 2671.602, 111, 532.14, 5.03, 532.147, 0, 
예천태양광, 1, 2025-01-21 00:00:00, 0, 0, 0, 0, 0, 0, 0, 1.98, 203.4, 712.98, 1070.46, 1255.14, 1335.06, 1359.36, 1094.4, 804.42, 311.04, 14.22, 0, 0, 0, 0, 0, 0, 8162.46, 340, 1359.36, 1.98, 1359.36, 0, 
여수태양광, 1, 2025-01-21 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 643.9, 643.9, 27, 643.9, 643.9, 643.9, 0, 
영흥태양광, 2, 2025-01-21 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 4.846, 46.438, 47.937, 51.044, 47.419, 49.739, 50.232, 161.099, 647.381, 530.909, 0, 0, 0, 0, 0, 0, 1637.044, 68, 647.38, 4.84, 647.381, 0, 
탑선태양광, 1, 2025-01-21 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 339, 339, 14, 339, 339, 339, 0, 
탑선태양광, 3, 2025-01-21 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 342, 342, 14, 342, 342, 342, 0, 
경상대태양광, 1, 2025-01-21 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 52.704, 216.288, 358.848, 453.024, 494.856, 480.744, 423.648, 308.592, 134.64, 14.328, 0, 0, 0, 0, 0, 0, 2937.672, 122, 494.85, 14.328, 494.856, 0, 
고흥만 수상태양광, 1, 2025-01-21 00:00:00, 0, 0, 0, 0, 0, 0, 0, 158.844, 5543.916, 18684.792, 32083.716, 38898.132, 41868.708, 40278.672, 34837.236, 25356.828, 10855.404, 1522.836, 0, 0, 0, 0, 0, 0, 250089.084, 10420, 41868.7, 158.844, 41868.708, 0, 
영동태양광, 1, 2025-01-20 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18.432, 20.736, 20.64, 20.832, 21.6, 22.56, 22.08, 42.624, 495.84, 685.44, 686.88, 212.256, 0, 0, 0, 2269.92, 95, 686.88, 18.432, 686.88, 0, 
삼천포태양광#5, 1, 2025-01-20 00:00:00, 0, 0, 0, 0, 0, 0, 0, 1.434, 281.159, 1045.012, 1844.912, 2259.189, 2578.087, 2488.286, 2031.6, 1233.968, 2098.301, 25.797, 0, 0, 0, 0, 0, 0, 15887.745, 662, 2578.08, 1.434, 2578.087, 0, 
삼천포태양광#5, 2, 2025-01-20 00:00:00, 0, 0, 0, 0, 0, 0, 0, 2.51, 369.416, 1731.694, 3118.973, 3922.219, 4361.064, 4206.457, 3414.022, 2094.556, 3275.951, 45.146, 0, 0, 0, 0, 0, 0, 26542.008, 1106, 4361.06, 2.51, 4361.064, 0, 
광양항세방태양광, 1, 2025-01-20 00:00:00, 0, 0, 0, 0, 0, 0, 0, 2.4, 141.6, 472.8, 794.4, 1080, 1279.2, 1204.8, 1075.2, 765.6, 333.6, 43.2, 0, 0, 0, 0, 0, 0, 7192.8, 300, 1279.2, 2.4, 1279.2, 0, 
두산엔진MG태양광, 1, 2025-01-20 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.3, 3.3, 8.28, 18.54, 29.4, 36.84, 38.94, 36.42, 27, 13.56, 1.2, 0, 0, 0, 0, 0, 0, 213.78, 9, 38.94, 0.3, 38.94, 0, 
삼천포태양광, 1, 2025-01-20 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 5.316, 17.676, 29.004, 35.58, 39.096, 38.604, 30.504, 19.944, 7.212, 0.12, 0, 0, 0, 0, 0, 0, 223.056, 9, 39.09, 0.12, 39.096, 0, 
삼천포태양광, 2, 2025-01-20 00:00:00, 0, 0, 0, 0, 0, 0, 0, 2.496, 56.928, 244.128, 456.096, 552.864, 601.344, 563.808, 447.84, 292.896, 122.976, 11.808, 0, 0, 0, 0, 0, 0, 3353.184, 140, 601.34, 2.496, 601.344, 0, 
삼천포태양광, 3, 2025-01-20 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.396, 16.56, 60.624, 153, 182.592, 189.396, 194.184, 149.328, 87.228, 25.992, 2.196, 0, 0, 0, 0, 0, 0, 1061.496, 44, 194.18, 0.396, 194.184, 0, 
삼천포태양광, 4, 2025-01-20 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.312, 65.903, 418.146, 796.088, 969.621, 1071.203, 1037.437, 854.51, 533.887, 929.426, 10.113, 0, 0, 0, 0, 0, 0, 6686.646, 279, 1071.2, 0.312, 1071.203, 0, 
구미태양광, 1, 2025-01-20 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 19.091, 161.047, 331.713, 461.085, 426.157, 434.907, 415.165, 283.044, 125.034, 20.104, 0, 0, 0, 0, 0, 0, 2677.347, 112, 461.08, 19.091, 461.085, 0, 
삼천포태양광#6, 1, 2025-01-20 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 43.498, 169.627, 325.098, 415.018, 483.503, 239.645, 89.188, 210.245, 560.857, 463.712, 0, 0, 0, 0, 0, 0, 3000.391, 125, 560.85, 43.49, 560.857, 0, 
영흥태양광#5, 1, 2025-01-20 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 108.474, 337.474, 1152.232, 484.516, 286.853, 638.789, 942.516, 805.116, 419.432, 31.337, 0, 0, 0, 0, 0, 0, 5206.739, 217, 1152.23, 31.33, 1152.232, 0, 
영흥태양광 #3, 1, 2025-01-20 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 36.96, 99.84, 95.28, 103.44, 96.96, 100.8, 95.76, 506.88, 1992.48, 2.16, 0, 0, 0, 0, 0, 0, 3130.56, 130, 1992.48, 2.16, 1992.48, 0, 
영흥태양광 #3, 2, 2025-01-20 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 19.392, 51.84, 43.392, 51.072, 49.152, 49.152, 46.464, 224.736, 831.936, 202.176, 0, 0, 0, 0, 0, 0, 1569.312, 65, 831.93, 19.392, 831.936, 0, 
영흥태양광 #3, 3, 2025-01-20 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 13.56, 48.36, 46.92, 42.72, 53.28, 44.16, 47.04, 226.8, 860.28, 0, 0, 0, 0, 0, 0, 0, 1383.12, 58, 860.28, 13.56, 860.28, 0, 
영흥태양광, 1, 2025-01-20 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 21.005, 83.827, 201.062, 55.642, 155.558, 200.371, 180.25, 170.534, 79.296, 2.957, 0, 0, 0, 0, 0, 0, 1150.502, 48, 201.06, 2.95, 201.062, 0, 
예천태양광, 1, 2025-01-20 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.9, 171.36, 500.4, 607.5, 969.84, 739.26, 591.12, 124.02, 104.4, 33.12, 0, 0, 0, 0, 0, 0, 0, 3841.92, 160, 969.84, 0.9, 969.84, 0, 
여수태양광, 1, 2025-01-20 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 462.01, 462.01, 19, 462.01, 462.01, 462.01, 0, 
영흥태양광, 2, 2025-01-20 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 13.524, 50.291, 48.034, 53.221, 45.474, 52.442, 50.699, 156.253, 473.642, 0, 0, 0, 0, 0, 0, 0, 943.58, 39, 473.64, 13.52, 473.642, 0, 
탑선태양광, 1, 2025-01-20 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 339, 339, 14, 339, 339, 339, 0, 
탑선태양광, 3, 2025-01-20 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 342, 342, 14, 342, 342, 342, 0, 
경상대태양광, 1, 2025-01-20 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 56.52, 209.808, 346.032, 416.232, 453.168, 450.144, 368.496, 253.728, 106.776, 12.24, 0, 0, 0, 0, 0, 0, 2673.144, 111, 453.16, 12.24, 453.168, 0, 
고흥만 수상태양광, 1, 2025-01-20 00:00:00, 0, 0, 0, 0, 0, 0, 0, 116.592, 3538.836, 14729.316, 25695.18, 35851.452, 37173.36, 35325.192, 31610.292, 23831.304, 10430.364, 1585.584, 0, 0, 0, 0, 0, 0, 219887.472, 9162, 37173.36, 116.592, 37173.36, 0, 
영동태양광, 1, 2025-01-19 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0.672, 20.352, 20.544, 20.736, 21.504, 22.848, 302.4, 391.68, 243.552, 548.736, 687.36, 684.768, 350.4, 0, 0, 0, 3315.552, 138, 687.36, 0.672, 687.36, 0, 
